case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_180_p0305,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0400,0,0.0,0.0,0.0,0.9991792065649806
test_180_p0401,0,0.0,0.0,0.0,0.999999999998648
test_180_p0402,0,0.0,0.0,0.0,0.999999999998632
test_180_p0403,0,0.0,0.0,0.0,0.9998632010930235
test_180_p0404,0,0.0,0.0,0.0,0.999999999998648
test_180_p0405,0,0.0,0.0,0.0,0.999999999998632
test_180_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0501,0,0.0,0.0,0.0,0.999999999998632
test_180_p0502,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0503,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0504,0,0.0,0.0,0.0,0.999999999998632
test_180_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_181_b0000,0,0.0,0.0,0.0,0.9999999999986159
test_181_b0001,25,0.1012658227805373,0.056603773582235666,0.479999999808,0.9705190311405253
test_181_b0002,0,0.0,0.0,0.0,0.8714186851199012
test_181_b0003,0,0.0,0.0,0.0,0.9957093425591755
test_181_b0004,0,0.0,0.0,0.0,0.9605536332166636
test_181_b0100,254,0.8046421663287303,0.7908745246847576,0.8188976377630355,0.98602076124431
test_181_b0101,1785,0.7450302506460817,0.7669039145861987,0.7243697478951017,0.8775086505178166
test_181_b0102,450,0.43789473683749586,0.41599999999167997,0.4622222222119506,0.9260899653966421
test_181_b0103,0,0.0,0.0,0.0,0.9995847750851217
test_181_b0104,0,0.0,0.0,0.0,0.9784083044969157
test_181_b0200,424,0.2002688172029552,0.14003759398364626,0.35141509433133455,0.8352941176459027
test_181_b0201,1527,0.8730929264879574,0.9277818717691395,0.8244924688878553,0.9493425605523192
test_181_b0202,419,0.6775407779086883,0.7142857142668179,0.6443914080991792,0.9644290657426098
test_181_b0203,699,0.6803571428510683,0.9049881234939433,0.5450643776746057,0.9504498269883039
test_181_b0204,1572,0.27813267813131143,0.6112311014986775,0.18002544529147568,0.7966782006909389
test_181_b0300,0,0.0,0.0,0.0,0.9999999999986159
test_181_b0301,103,0.0,0.0,0.0,0.9814532871958734
test_181_b0302,1621,0.4646464646443313,0.9084380610249831,0.31215299197833346,0.8386159169538566
test_181_b0303,983,0.36794766966175024,0.9374999999609375,0.2288911495398892,0.8930103806216014
test_181_b0304,685,0.23715415019528505,0.3669724770529978,0.1751824817492674,0.8931487889260995
test_181_b0400,0,0.0,0.0,0.0,0.9829757785453523
test_181_b0401,0,0.0,0.0,0.0,0.9991695501716275
test_181_b0402,604,0.40276179516222366,0.6603773584656462,0.2897350993329514,0.9281660899641133
test_181_b0403,744,0.005361930294834291,0.999999995,0.002688172042974621,0.8973010380610418
test_181_b0404,0,0.0,0.0,0.0,0.9999999999986159
test_181_p0000,0,0.0,0.0,0.0,0.9999999999986159
test_181_p0001,0,0.0,0.0,0.0,0.999999999998632
test_181_p0002,0,0.0,0.0,0.0,0.98961937716126
test_181_p0003,0,0.0,0.0,0.0,0.9999999999986159
test_181_p0004,0,0.0,0.0,0.0,0.999999999998632
test_181_p0005,0,0.0,0.0,0.0,0.9999999999986159
test_181_p0100,0,0.0,0.0,0.0,0.999999999998632
test_181_p0101,302,0.9187396351423095,0.9202657807003234,0.9172185430159862,0.9933747971863259
test_181_p0102,588,0.49467858663050374,0.32992617830590615,0.9880952380784337,0.8376196990412618
test_181_p0103,0,0.0,0.0,0.0,0.9766073871395669
test_181_p0104,0,0.0,0.0,0.0,0.9872904272566424
test_181_p0105,0,0.0,0.0,0.0,0.999999999998632
test_181_p0200,0,0.0,0.0,0.0,0.9811764705868773
test_181_p0201,1939,0.649746192891461,0.7716312056682864,0.5611139762735373,0.8395348837197818
test_181_p0202,828,0.8883693746295245,0.8607021517456319,0.9178743961241802,0.973564013839483
test_181_p0203,634,0.856300663221398,0.8035961272364648,0.9164037854745046,0.9730103806214907
test_181_p0204,882,0.663287472840961,0.9178356713242919,0.5192743764113461,0.936388508890648
test_181_p0205,459,0.0,0.0,0.0,0.936470588233998
test_181_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_181_p0301,198,0.23809523808713962,0.3645833332953559,0.1767676767587491,0.9693570451423128
test_181_p0302,1351,0.7649034424820953,0.8836081474211096,0.6743153219787246,0.922491349479692
test_181_p0303,555,0.569999999992875,0.930612244859975,0.4108108108034088,0.952387543251277
test_181_p0304,251,0.0,0.0,0.0,0.9656634746908814
test_181_p0305,561,0.0,0.0,0.0,0.9157093425592863
test_181_p0400,0,0.0,0.0,0.0,0.999999999998632
test_181_p0401,0,0.0,0.0,0.0,0.9925635478623681
test_181_p0402,805,0.6932599724849158,0.7765793528385735,0.6260869565139616,0.9389876880972107
test_181_p0403,1060,0.3074484944508126,0.960396039556416,0.18301886792280173,0.8804377564967436
test_181_p0404,1047,0.030103480714674478,0.999999999375,0.015281757401955285,0.8606003244985659
test_181_p0405,45,0.0,0.0,0.0,0.9938440492462465
test_181_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_181_p0501,0,0.0,0.0,0.0,0.999999999998632
test_181_p0502,204,0.0,0.0,0.0,0.9717647058810079
test_181_p0503,14,0.0,0.0,0.0,0.9980622837356429
test_181_p0504,253,0.0,0.0,0.0,0.9653898768796644
test_181_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0000,40,0.21428571427933674,0.12162162161751278,0.899999999775,0.9634602076111233
test_182_b0001,811,0.756195965413509,0.7099567099490265,0.80887792847338,0.9414532871959288
test_182_b0002,0,0.0,0.0,0.0,0.9345328719710249
test_182_b0003,0,0.0,0.0,0.0,0.9667820069190771
test_182_b0004,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0100,0,0.0,0.0,0.0,0.9375778546699826
test_182_b0101,101,0.0,0.0,0.0,0.98602076124431
test_182_b0102,921,0.33968516983977065,0.7167832167581544,0.22258414766316412,0.8896885813136475
test_182_b0103,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0104,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0200,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0201,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0202,1095,0.7192575405990763,0.9856915739111972,0.5662100456569297,0.9330103806215461
