stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_154,6x6 only,0.8484089200696263,0.8711088242849613,0.8268620268610173,0.9907684326171496
test_154,5x5 only,0.8218771267705117,0.8330615828410473,0.8109890109880208,0.9890174865722279
test_154,OR (6x6 | 5x5),0.8421667055797092,0.8067546410190037,0.8808302808292053,0.9896850585937123
test_154,confidence blend,0.8571251855511769,0.8685134118815887,0.8460317460307131,0.9911880493163684
test_155,6x6 only,0.458568418190158,0.4457512884889048,0.4721444568862372,0.9696159362792598
test_155,5x5 only,0.5498789654729583,0.5045592705161275,0.6041433370652237,0.9730453491210566
test_155,OR (6x6 | 5x5),0.5334908047913315,0.4458963993603028,0.6639137737952633,0.9683570861816037
test_155,confidence blend,0.5191217668900129,0.4855575868367025,0.5576707726755912,0.9718437194823848
test_156,6x6 only,0.7380825372189815,0.7401283796919469,0.7360479736911344,0.979396820068322
test_156,5x5 only,0.7276898164804211,0.6801479862098039,0.782377405937922,0.976905822753869
test_156,OR (6x6 | 5x5),0.7165486155824354,0.6441803025620221,0.8072347422373467,0.9748115539550409
test_156,confidence blend,0.7637036685488283,0.749720462168515,0.7782183963625319,0.9810066223144157
test_157,6x6 only,0.3851779619696001,0.422131545710267,0.3541734594062975,0.9470863342284794
test_157,5x5 only,0.3763785425942085,0.3844911147008039,0.3686012389954608,0.9428367614745734
test_157,OR (6x6 | 5x5),0.42553348866436425,0.3894793852817077,0.4689435930873256,0.9407463073730109
test_157,confidence blend,0.3898557508189482,0.4078162556748795,0.3734104988585153,0.945301055908167
test_158,6x6 only,0.6847717683155468,0.6053988062932645,0.7880981811746635,0.9843254089355092
test_158,5x5 only,0.6272817789574329,0.5025526483721521,0.8343634116178097,0.9785804748534782
test_158,OR (6x6 | 5x5),0.6187262240761942,0.4740949694400807,0.8903408087570364,0.976295471191369
test_158,confidence blend,0.6986539296564636,0.5919068056399854,0.8523750662178132,0.9841156005858999
test_159,6x6 only,0.6479678876062981,0.6618491184905064,0.6346569687432331,0.9732360839843378
test_159,5x5 only,0.6493579006138799,0.6165400247388084,0.6858659327691312,0.9712524414062129
test_159,OR (6x6 | 5x5),0.6222012524660624,0.5519786910193668,0.7128956162760832,0.9664001464843381
test_159,confidence blend,0.6734523282683417,0.6738167863813108,0.6730882642022085,0.9746665954589472
test_16,6x6 only,0.5939833272920667,0.6275080410466726,0.5638590696386404,0.978633880615197
test_16,5x5 only,0.6110006626901185,0.5892126789358523,0.6344618772355706,0.977607727050744
test_16,OR (6x6 | 5x5),0.6231136820921636,0.5736281546647677,0.6819432975492954,0.9771347045898064
test_16,confidence blend,0.6079239745645951,0.6174591909146665,0.5986787778687054,0.9785957336425407
test_160,6x6 only,0.5567026939824514,0.5562540296573883,0.5571520826597398,0.9790344238280876
test_160,5x5 only,0.5518110236216127,0.5385797725168482,0.5657087504027031,0.9782867431640251
test_160,OR (6x6 | 5x5),0.527923028654725,0.46459688305256525,0.6112366806577152,0.9741706848144159
test_160,confidence blend,0.573367808661463,0.5739242963432968,0.5728123990949745,0.9798583984374626
test_161,6x6 only,0.462980769230491,0.46561102381183894,0.4603800645387111,0.9659118652343381
test_161,5x5 only,0.4545873674502051,0.3977945131787719,0.5302975977046369,0.959384918212854
test_161,OR (6x6 | 5x5),0.47309501411078403,0.3900566198709454,0.6010517509255395,0.9572677612304322
test_161,confidence blend,0.4841372803393772,0.47782563147424295,0.4906179036685901,0.9666290283202755
test_162,6x6 only,0.26955317442942667,0.3341767576353982,0.22587344246246535,0.9617729187011351
