case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_156,RCA,10243,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_157,LAD_LCX,9562,0,0.0,9,1.0,1.0,0,0.0,2,9,1,4.5,21,0,0,,False
test_158,LAD_LCX,4968,0,0.0,2,0.9941402303495656,0.9883252818035426,1,0.9961755233494364,1,2,0,2.0,6,3,3,1.0,False
test_159,LAD_LCX,8477,0,0.0,13,1.0,1.0,0,0.0,1,13,0,13.0,30,0,0,,False
test_16,LAD_LCX,4681,0,0.0,8,1.0,1.0,0,0.0,1,8,1,8.0,14,0,0,,False
test_160,LAD_LCX,4809,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,12,0,0,,False
test_161,LAD_LCX,8825,0,0.0,11,1.0,1.0,0,0.0,1,11,0,11.0,29,0,0,,False
test_162,LAD_LCX,4326,473,0.10933888118354138,8,0.9603985264567985,0.8906611188164586,1,0.3451225150254276,2,8,1,4.0,18,0,0,,False
test_163,LAD_LCX,8963,0,0.0,7,1.0,1.0,0,0.0,1,7,0,7.0,18,0,0,,False
test_164,LAD_LCX,5232,0,0.0,6,1.0,1.0,0,0.0,1,6,0,6.0,13,0,0,,False
test_165,RCA,11814,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_166,LAD_LCX,8351,0,0.0,10,1.0,1.0,0,0.0,1,10,1,10.0,23,0,0,,False
test_167,RCA,14503,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_168,LAD_LCX,6397,0,0.0,5,0.9138539042821158,0.9732687197123652,1,0.062060340784742846,2,5,0,2.5,13,1,1,1.0,False
test_169,LAD_LCX,6520,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,10,0,0,,False
test_17,LAD_LCX,6939,0,0.0,7,1.0,1.0,0,0.0,1,7,0,7.0,18,0,0,,False
test_170,LAD_LCX,7542,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,12,0,0,,False
test_171,LAD_LCX,9842,0,0.0,6,1.0,1.0,0,0.0,1,6,0,6.0,18,0,0,,False
test_172,RCA,8633,0,0.0,6,1.0,1.0,0,0.0,1,6,3,6.0,0,0,0,,False
test_173,LAD_LCX,10897,0,0.0,13,1.0,1.0,0,0.0,1,13,2,13.0,31,0,0,,False
test_174,RCA,16603,0,0.0,8,1.0,1.0,0,0.0,1,8,1,8.0,0,0,0,,False
test_175,LAD_LCX,8498,0,0.0,6,1.0,1.0,0,0.0,2,6,0,3.0,13,0,0,,False
test_176,LAD_LCX,10294,0,0.0,11,1.0,1.0,0,0.0,1,11,3,11.0,26,0,0,,False
test_177,LAD_LCX,10094,0,0.0,12,0.9850282485875707,0.894987121062017,1,0.5845056469189618,1,12,1,12.0,28,3,0,0.0,False
test_178,LAD_LCX,1382,0,0.0,7,0.905804819597923,0.8502170767004341,2,0.48552821997105644,1,7,2,7.0,14,2,2,1.0,False
test_179,LAD_LCX,4020,0,0.0,10,0.9493982013658802,0.7567164179104477,2,0.6626865671641791,1,10,1,10.0,21,4,4,1.0,False
test_18,LAD_LCX,5335,0,0.0,13,1.0,1.0,0,0.0,1,13,2,13.0,26,0,0,,False
test_180,LAD_LCX,3068,0,0.0,8,1.0,1.0,0,0.0,2,8,2,4.0,16,0,0,,False
test_181,LAD_LCX,9422,0,0.0,18,1.0,1.0,0,0.0,2,18,2,9.0,42,0,0,,False
test_182,LAD_LCX,3897,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,13,0,0,,False
test_183,LAD_LCX,9273,0,0.0,8,1.0,1.0,0,0.0,2,8,0,4.0,17,0,0,,False
test_184,LAD_LCX,9584,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,6,0,0,,False
test_185,LAD_LCX,7258,0,0.0,13,1.0,1.0,0,0.0,1,13,1,13.0,28,0,0,,False
test_186,LAD_LCX,6292,0,0.0,11,0.9715590839334328,0.9125874125874126,3,0.9849014621741895,1,11,2,11.0,22,5,3,0.6,False
test_187,LAD_LCX,3755,0,0.0,9,1.0,1.0,0,0.0,1,9,1,9.0,17,0,0,,False
test_188,LAD_LCX,6507,0,0.0,12,1.0,1.0,0,0.0,2,12,1,6.0,25,0,0,,False
test_189,LAD_LCX,6735,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,8,0,0,,False
test_19,LAD_LCX,10016,0,0.0,10,0.9960706751054852,0.9702476038338658,1,0.7571884984025559,2,10,2,5.0,23,6,0,0.0,False
test_190,LAD_LCX,7133,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,9,0,0,,False
