case_id,dice_f1,precision,recall_sensitivity,boundary_f1
test_159,0.6840469267017527,0.6466963693234935,0.7259763754381973,0.6608369975833142
test_15,0.6852409638546845,0.8302919708007552,0.583333333332265,0.6606084940817694
test_160,0.6623719505748628,0.7580372250404689,0.5881470367580868,0.6133296034643606
test_161,0.6291843070840366,0.5506372888049099,0.7338688438231052,0.7024792889211352
test_162,0.40281162136794485,0.576293912575553,0.309609566344461,0.3825522821072125
test_163,0.5567786459815451,0.554785178449017,0.5587864911270076,0.5430606483152259
test_164,0.7563065207038264,0.7093749999989444,0.8098878695195211,0.7594256129506177
test_165,0.7284768211916847,0.9500263713067643,0.5907190292690081,0.7389015116166735
test_166,0.6267952194432928,0.6561185870472496,0.5999807729277061,0.6063205663943877
test_167,0.7700318411684697,0.9514023882246122,0.6467404983635497,0.7518909737136932
test_168,0.5475100942121601,0.46558828017630766,0.6644163763051734,0.46410936024323046
test_169,0.7743952363224604,0.7985876573521667,0.7516254876452079,0.7633133400716171
test_16,0.7128956069903515,0.8375138734720589,0.6205592105252952,0.7005171108655137
test_170,0.7170749454276515,0.6175456919053602,0.8548503686556963,0.6963719479060921
test_171,0.7727455312307829,0.8062657166797922,0.7419012726564386,0.7205532692581227
test_172,0.8242305021980882,0.8395803866091,0.8094318181808983,0.7467914870786792
test_173,0.6478923928198984,0.6426595269963028,0.6532111756162434,0.6460336178879085
test_174,0.8551330512927492,0.8822314049582219,0.8296497789863362,0.723990479665026
test_175,0.7186188579013446,0.7403677758310635,0.6981112601912497,0.7138332246177651
test_176,0.79284108594121,0.8138090166836938,0.7729265003365029,0.7749056872034571
test_177,0.5360503446205956,0.4737790020124231,0.6171680927399708,0.46680308910817786
test_178,0.4990902001546684,0.4064352243843928,0.6464646464602932,0.45060237869557446
test_179,0.4521125548571963,0.4893815201183134,0.4201183431945944,0.501428347486341
test_17,0.5335509263698439,0.3898162435118673,0.845194647199376,0.5537201054073716
test_180,0.6277093809595496,0.48074369189779353,0.9040959040913882,0.6104520634533083
test_181,0.678889807921754,0.7145482685232012,0.6466211484588177,0.6794620376831513
test_182,0.6876595744669146,0.667989417987209,0.7085233251465853,0.7128926364175892
test_183,0.7806396319180925,0.793707576590723,0.7679950297321665,0.8182345966680198
test_184,0.8359267492321182,0.8522555579528898,0.8202118820099499,0.8351075294122453
test_185,0.792928492150949,0.7523694899943548,0.8381096028140806,0.8117098913936373
test_186,0.6555461603500226,0.5137968429925125,0.9053078556244049,0.611199274942291
test_187,0.4187940140840462,0.9166666666622512,0.2713918996002975,0.351130462185013
test_188,0.6188989317989984,0.46916656284979547,0.9090031378206397,0.6395933165103568
test_189,0.821228128094403,0.7331270262293942,0.9333958724185115,0.7921889216491829
test_18,0.6763980263150942,0.7424960505512469,0.6211062865761353,0.7097363964949635
test_190,0.7949018077768273,0.8595134298961334,0.7393250272157501,0.806097664232022
test_191,0.5838873680090054,0.5448242306282145,0.6289846931601896,0.6376761803261457
test_192,0.6390792925440982,0.8656579550644987,0.5065057008712186,0.636738556493385
test_193,0.5618004006120397,0.9822826534776173,0.39339933993334425,0.5754340162212265
test_194,0.6215518775580078,0.6457428122393956,0.5991079852469344,0.6285532473446145
test_195,0.9104779966376835,0.898434841782155,0.9228484054164063,0.8871038008266712
test_196,0.9125895598769083,0.9303005008341698,0.8955403776611975,0.9237977064134136
test_197,0.7754377844628747,0.9682142169120243,0.6466803911468777,0.7016892879004146
test_198,0.7764505119447299,0.90945432740174,0.6773857376795037,0.7864425709514153
