case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_216,RCA,11380,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_217,RCA,11166,0,0.0,5,1.0,1.0,0,0.0,2,5,0,2.5,0,0,0,,False
test_218,LAD_LCX,8465,0,0.0,7,0.9289272239361536,0.8193738924985233,2,0.6024808033077378,1,7,2,7.0,18,9,0,0.0,False
test_219,LAD_LCX,6635,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,14,0,0,,False
test_22,RCA,8930,0,0.0,8,1.0,1.0,0,0.0,1,8,2,8.0,0,0,0,,False
test_220,LAD_LCX,12563,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,7,0,0,,False
test_221,RCA,13802,2269,0.16439646428053906,3,0.9471316359037961,0.8424865961454862,1,0.9931169395739747,1,3,1,3.0,9,0,0,,False
test_222,LAD_LCX,6196,0,0.0,4,1.0,1.0,0,0.0,2,4,0,2.0,11,0,0,,False
test_223,LAD_LCX,10325,0,0.0,5,1.0,1.0,0,0.0,2,5,0,2.5,17,0,0,,False
test_224,LAD_LCX,10742,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,14,0,0,,False
test_225,LAD_LCX,7030,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,13,0,0,,False
test_226,LAD_LCX,7740,0,0.0,6,1.0,1.0,0,0.0,2,6,1,3.0,14,0,0,,False
test_227,RCA,15930,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,0,0,0,,False
test_228,RCA,6719,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_229,LAD_LCX,7515,0,0.0,5,1.0,1.0,0,0.0,2,5,0,2.5,11,0,0,,False
