stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_133,5x5 only,0.6972386180704597,0.698882912701118,0.6956020424965446,0.9720191955566035
test_133,OR (6x6 | 5x5),0.6664254179631373,0.594371288406536,0.7583594136050417,0.9648361206054319
test_133,confidence blend,0.695946793825785,0.7070973225663347,0.6851424806451283,0.9722709655761348
test_134,6x6 only,0.667745174606344,0.708871254292658,0.631129389433058,0.9772796630859002
test_134,5x5 only,0.6549784259103965,0.6793564468607757,0.6322893599065356,0.9759025573730096
test_134,OR (6x6 | 5x5),0.6765333712818763,0.61484738748007,0.7519772223971822,0.9739875793456659
test_134,confidence blend,0.7081101970956174,0.7431054461173312,0.6762627860374604,0.9798316955566032
test_135,6x6 only,0.564853556484918,0.7660781841093609,0.4473490427093184,0.9785766601562126
test_135,5x5 only,0.5222712836001842,0.7080445284589203,0.41372115856601166,0.9764747619628533
test_135,OR (6x6 | 5x5),0.5905157493938452,0.6773066539611287,0.5234413352963629,0.9774360656737908
test_135,confidence blend,0.5857839282901511,0.8150984682695512,0.45716740304313064,0.9799041748046501
test_136,6x6 only,0.7039267646344624,0.726504226751655,0.6827102803727684,0.985935211181603
test_136,5x5 only,0.7124436357877443,0.7238386111545992,0.701401869157786,0.9861335754394155
test_136,OR (6x6 | 5x5),0.6964109781838871,0.6351732991005967,0.7707165109022263,0.9835433959960562
