case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_239_b0400,0,0.0,0.0,0.0,0.9954325259501794
test_239_b0401,251,0.0,0.0,0.0,0.9456055363308712
test_239_b0402,745,0.2658959537541515,0.9583333332534723,0.15436241610531057,0.9121107266423362
test_239_b0403,342,0.5127118643959171,0.9307692306976331,0.3538011695802982,0.968166089964058
test_239_b0404,0,0.0,0.0,0.0,0.9999999999986159
test_239_p0000,0,0.0,0.0,0.0,0.9936332179917043
test_239_p0001,0,0.0,0.0,0.0,0.999999999998632
test_239_p0002,0,0.0,0.0,0.0,0.9999999999986159
test_239_p0003,0,0.0,0.0,0.0,0.9993079584761255
test_239_p0004,0,0.0,0.0,0.0,0.999999999998632
test_239_p0005,0,0.0,0.0,0.0,0.998339100344639
test_239_p0100,0,0.0,0.0,0.0,0.999999999998632
test_239_p0101,0,0.0,0.0,0.0,0.957950243373502
test_239_p0102,120,0.9149797570479765,0.889763779457499,0.9416666665881945,0.9971272229808521
test_239_p0103,37,0.00945626477519016,0.0051813471501248355,0.05405405403944485,0.942681258548642
test_239_p0104,0,0.0,0.0,0.0,0.8796646836115742
test_239_p0105,0,0.0,0.0,0.0,0.999999999998632
test_239_p0200,0,0.0,0.0,0.0,0.9997231833896197
test_239_p0201,28,0.07448789571555889,0.03929273084402175,0.7142857140306123,0.9320109439111738
test_239_p0202,2026,0.9648389476248713,0.9612934835817674,0.968410661396997,0.9802076124553907
test_239_p0203,851,0.865992414659507,0.9370725034071535,0.8049353701433027,0.9706574394450234
test_239_p0204,0,0.0,0.0,0.0,0.999999999998632
test_239_p0205,0,0.0,0.0,0.0,0.9999999999986159
test_239_p0300,0,0.0,0.0,0.0,0.9994463667806236
test_239_p0301,0,0.0,0.0,0.0,0.9931600547182037
test_239_p0302,0,0.0,0.0,0.0,0.9999999999986159
test_239_p0303,1154,0.8095002473982706,0.9434832756523243,0.7088388214843255,0.9467128027668558
test_239_p0304,490,0.5289957567110467,0.8617511520340206,0.3816326530534361,0.9544459644309788
test_239_p0305,11,0.0,0.0,0.0,0.9984775086491371
test_239_p0400,0,0.0,0.0,0.0,0.999999999998632
test_239_p0401,38,0.0,0.0,0.0,0.9948620876135819
test_239_p0402,509,0.28187919462614297,0.9655172412683314,0.16502946954489137,0.9414500683981649
test_239_p0403,1148,0.7191629955907536,0.9775449101650068,0.5688153310054982,0.9302325581382623
test_239_p0404,339,0.0,0.0,0.0,0.9541644131950322
test_239_p0405,0,0.0,0.0,0.0,0.999999999998632
test_239_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_239_p0501,0,0.0,0.0,0.0,0.999999999998632
test_239_p0502,0,0.0,0.0,0.0,0.9999999999986159
test_239_p0503,8,0.0,0.0,0.0,0.9988927335626313
test_239_p0504,0,0.0,0.0,0.0,0.999999999998632
test_239_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_23_b0000,232,0.4297029702927752,0.2789203084797054,0.9353448275458903,0.9202768166077228
