stem,threshold,view,dice_f1,precision,recall_sensitivity,accuracy
test_243,0.5,5x5 only,0.48986399794682456,0.6959533357624937,0.3779449613934093,0.9696655273437129
test_243,0.5,OR (6x6 | 5x5),0.5131176213377169,0.5728581889180219,0.46466046327413907,0.9660186767577756
test_243,0.5,confidence blend,0.4723407047703443,0.7006034650560626,0.3562660859232268,0.9693260192870724
test_243,0.25,6x6 only,0.43289728682144324,0.5575663026512363,0.35379132844946165,0.9642791748046506
test_243,0.25,5x5 only,0.4990918997454298,0.6424563591012431,0.4080380122743931,0.9684371948241818
test_243,0.25,OR (6x6 | 5x5),0.5173068047789768,0.5366528354074511,0.49930706790685075,0.964092254638635
test_243,0.25,confidence blend,0.5163671896202614,0.5717033297264433,0.47079786180907657,0.96601486206051
test_244,0.5,6x6 only,0.4207806337546438,0.35502008032087773,0.5164413286587941,0.9675064086913693
test_244,0.5,5x5 only,0.4155288491786223,0.33346798626506413,0.5511600734425786,0.9645652770995725
test_244,0.5,OR (6x6 | 5x5),0.4151303956832199,0.3129395813911423,0.6164246369544042,0.9603042602538696
test_244,0.5,confidence blend,0.413353891532873,0.3453954738960952,0.5146052411942671,0.9666175842284787
test_244,0.25,6x6 only,0.41520056298354857,0.3366182572610616,0.5416458020354838,0.965129852294885
test_244,0.25,5x5 only,0.4084286294767467,0.31310074759673096,0.587214154564201,0.9611244201659789
test_244,0.25,OR (6x6 | 5x5),0.40591593149952987,0.29452519014963885,0.6528125521604861,0.9563293457030885
test_244,0.25,confidence blend,0.4134096664095489,0.30841889117017784,0.6267734935726477,0.9593505859374634
test_245,0.5,6x6 only,0.2724269819190956,0.37731760173277795,0.21316827642468622,0.9680709838866818
test_245,0.5,5x5 only,0.2926594464498254,0.3566679702769717,0.24812950618929652,0.9663658142089475
test_245,0.5,OR (6x6 | 5x5),0.32495511669636445,0.32996774645865945,0.3200925044207317,0.9627075195312133
test_245,0.5,confidence blend,0.32707587531622534,0.4566065333972292,0.25479526594986424,0.970600128173791
test_245,0.25,6x6 only,0.2973122968363614,0.356328392245617,0.2550673377768262,0.9661903381347288
test_245,0.25,5x5 only,0.30205041522723447,0.32848465473093275,0.27955380220340154,0.9637718200683225
test_245,0.25,OR (6x6 | 5x5),0.3265758826789534,0.29849065104719696,0.36049517072458104,0.9583091735839477
test_245,0.25,confidence blend,0.33278822567434396,0.33337883958998854,0.33219970072053845,0.9626464843749633
test_246,0.5,6x6 only,0.6626492702340432,0.6693098056726945,0.6561199912407968,0.976722717285119
test_246,0.5,5x5 only,0.6771058914983191,0.6869859154921836,0.6675060214575569,0.9778175354003533
test_246,0.5,OR (6x6 | 5x5),0.6422297136885038,0.5670327827613255,0.7404204072687317,0.9712562561034785
test_246,0.5,confidence blend,0.6903997342483167,0.6983646953397196,0.6826144077067192,0.9786682128905876
test_246,0.25,6x6 only,0.663932724252147,0.6312931885482416,0.7001313772709654,0.9753036499023064
test_246,0.25,5x5 only,0.6742271244365003,0.6396777046274543,0.7127216991452674,0.9760017395019158
test_246,0.25,OR (6x6 | 5x5),0.6242272787055003,0.5205850091403871,0.7793956645491795,0.9673042297362912
test_246,0.25,confidence blend,0.6448005963470719,0.5612327656118724,0.7576089336536482,0.9709167480468379
test_247,0.5,6x6 only,0.5442136498513629,0.5255014326642545,0.5643076923071135,0.9648437499999631
test_247,0.5,5x5 only,0.5934951163021883,0.5828718354424615,0.6045128205122005,0.9692001342773068
test_247,0.5,OR (6x6 | 5x5),0.5584256915958816,0.48595078979306955,0.6563076923070191,0.9613952636718383
test_247,0.5,confidence blend,0.5529566873379789,0.5277285860746316,0.580717948717353,0.9650764465331663
test_247,0.25,6x6 only,0.5411579726227612,0.4927572848235702,0.6001025641019485,0.962150573730432
test_247,0.25,5x5 only,0.5960092539037034,0.562193126022402,0.6341538461531957,0.9680252075194943
test_247,0.25,OR (6x6 | 5x5),0.5516366612109036,0.458883594281512,0.6913846153839062,0.9581985473632446
test_247,0.25,confidence blend,0.5555223498268559,0.47582827470161937,0.6672820512813669,0.9602851867675415
test_248,0.5,6x6 only,0.7827873283593995,0.6772051258061199,0.9273728704996447,0.9846725463866811
test_248,0.5,5x5 only,0.7403799839439441,0.6358705644414084,0.8859997438185142,0.9814949035644156
test_248,0.5,OR (6x6 | 5x5),0.6894255568578244,0.5437934605706881,0.9415908799782995,0.9747352600097284
test_248,0.5,confidence blend,0.7900021829290602,0.6882190738797297,0.9271166901486779,0.9853210449218374
test_248,0.25,6x6 only,0.7552072592283176,0.6319786003963828,0.9381324452402483,0.981887817382775
test_248,0.25,5x5 only,0.7071342925655939,0.5796543533454176,0.9064941718958544,0.977638244628869
test_248,0.25,OR (6x6 | 5x5),0.6497860822489087,0.49288032319988545,0.9532470859472868,0.9693984985351193
test_248,0.25,confidence blend,0.6839301431413888,0.5357039187223979,0.9455616754182842,0.9739723205566034
test_249,0.5,6x6 only,0.6766414141409869,0.776329132260211,0.599641938009847,0.9804611206054313
test_249,0.5,5x5 only,0.6610138913941541,0.7145085803422848,0.614971466934525,0.9784965515136345
test_249,0.5,OR (6x6 | 5x5),0.7020940984494413,0.683107535985729,0.7221662750355575,0.9791069030761345
test_249,0.5,confidence blend,0.7239090350333596,0.8030819582697354,0.6589459550177252,0.982864379882775
test_249,0.25,6x6 only,0.6825215244742714,0.7387904066726554,0.6342172988691571,0.979885101318322
test_249,0.25,5x5 only,0.6669330897461366,0.6808485837502263,0.6535750251755023,0.9777450561523064
test_249,0.25,OR (6x6 | 5x5),0.6930356959157016,0.6413136601612172,0.7538323822303302,0.9772338867187127
test_249,0.25,confidence blend,0.7035820091566368,0.6783340257575007,0.7307821416574568,0.9790077209472282
test_25,0.5,6x6 only,0.5236859914276315,0.45797987768745513,0.6114037397937696,0.9677810668944943
test_25,0.5,5x5 only,0.48746955345034504,0.4138406396467109,0.59296813273559,0.96387863159176
test_25,0.5,OR (6x6 | 5x5),0.49840631589246387,0.39706227048957177,0.6692125362119183,0.9609794616698851
test_25,0.5,confidence blend,0.5235378031380865,0.44873965387467196,0.628259151961248,0.9668731689452755
test_25,0.25,6x6 only,0.5265841610450276,0.44128905902213006,0.6527521727671152,0.9659996032714475
test_25,0.25,5x5 only,0.49089974293033883,0.4026653171386617,0.6286542006839233,0.9622268676757445
test_25,0.25,OR (6x6 | 5x5),0.49314440317306685,0.37831562653881773,0.7080589939416538,0.9578361511230103
test_25,0.25,confidence blend,0.5052530120479493,0.3984493767099434,0.6902818014212664,0.960838317871057
test_250,0.5,6x6 only,0.6386149463069041,0.6921615201892016,0.5927583401133109,0.9748382568359003
test_250,0.5,5x5 only,0.6007669795132704,0.5961345884231963,0.6054719283964549,0.9698181152343379
test_250,0.5,OR (6x6 | 5x5),0.6098849273719062,0.5685895181141676,0.6576484947104784,0.968444824218713
test_250,0.5,confidence blend,0.6382666177007301,0.6591179976154955,0.6186940602109248,0.9736976623534784
test_250,0.25,6x6 only,0.6408984068944158,0.6587565768273823,0.6239829129367127,0.9737739562987909
test_250,0.25,5x5 only,0.5984177365102097,0.5600780349378734,0.6423921887707054,0.9676628112792599
test_250,0.25,OR (6x6 | 5x5),0.601431348294486,0.5316307403932118,0.6923311635468955,0.9655838012694944
test_250,0.25,confidence blend,0.6144924846907522,0.5649095871711319,0.6736167615941073,0.9682998657226193
test_251,0.5,6x6 only,0.6431204342868151,0.705277083638534,0.5910322739583752,0.9796867370605095
test_251,0.5,5x5 only,0.6221158566515573,0.619833700170433,0.6244148805116724,0.976509094238244
test_251,0.5,OR (6x6 | 5x5),0.6233038510132267,0.5625185919677119,0.6988174427190209,0.9738426208495722
test_251,0.5,confidence blend,0.6568331943816733,0.6850836120392173,0.630820399112305,0.9795875549316032
test_251,0.25,6x6 only,0.6369176082260778,0.657019381874467,0.6180093619110396,0.9781799316405877
test_251,0.25,5x5 only,0.6278481012654615,0.5890736342036395,0.6720867208663808,0.9753265380859002
test_251,0.25,OR (6x6 | 5x5),0.609257265876975,0.5217276797467107,0.7320768662223059,0.9709205627441035
test_251,0.25,confidence blend,0.6224921375118628,0.5559860519173228,0.7070707070698361,0.9734420776366816
test_252,0.5,6x6 only,0.24649596742600696,0.2805704099816746,0.21980170367236448,0.9632911682128539
test_252,0.5,5x5 only,0.33761164902774327,0.3649789029529942,0.3140622818037787,0.9663352966308225
test_252,0.5,OR (6x6 | 5x5),0.330753256560109,0.3010309278347067,0.3669878508583061,0.9594306945800415
test_252,0.5,confidence blend,0.28105095541378894,0.326912391182947,0.24647395615103132,0.9655532836913694
test_252,0.25,6x6 only,0.2524024872807713,0.25547132026855174,0.24940650747067533,0.9596405029296509
test_252,0.25,5x5 only,0.34816351107222304,0.3341895710244873,0.36335707303398496,0.9628334045409789
test_252,0.25,OR (6x6 | 5x5),0.33278182219262475,0.2749977212649029,0.4213098729221878,0.9538497924804323
test_252,0.25,confidence blend,0.3251111517142791,0.28829120760392274,0.3727133081966587,0.9577293395995728
test_253,0.5,6x6 only,0.29464421180375155,0.23889777340356882,0.384326142884654,0.9645309448241819
test_253,0.5,5x5 only,0.4426258359728593,0.39851053715671286,0.4977241242816194,0.975837707519494
test_253,0.5,OR (6x6 | 5x5),0.3557984213719758,0.25663484277808823,0.5798535523439939,0.9595260620116821
test_253,0.5,confidence blend,0.3293842328504246,0.2612225959862415,0.4456758361360664,0.9650192260741819
test_253,0.25,6x6 only,0.2853853447106289,0.21692576958692789,0.41698001187330896,0.9597473144530884
test_253,0.25,5x5 only,0.4399388526828868,0.37066160520557123,0.5410647140301977,0.9734458923339472
test_253,0.25,OR (6x6 | 5x5),0.3373351913386551,0.2313120176404033,0.6227983376199826,0.9528350830077761
test_253,0.25,confidence blend,0.34132757444854434,0.23941640755780957,0.5943004155935201,0.9557876586913697
test_254,0.5,6x6 only,0.5461689587424595,0.4920634920632111,0.6136428367981959,0.9453659057616827
test_254,0.5,5x5 only,0.6465504825001273,0.653991841491365,0.6392765593843355,0.9625549316405883
test_254,0.5,OR (6x6 | 5x5),0.5960039676914848,0.4950331905275199,0.748718313870159,0.9456214904784795
test_254,0.5,confidence blend,0.5945180722889776,0.515191062852101,0.7027200227850308,0.9486465454101201
test_254,0.25,6x6 only,0.5417953870608135,0.4680520288125263,0.6431216177722564,0.9417228698730109
test_254,0.25,5x5 only,0.6417962485180106,0.6287744227349168,0.6553688407856342,0.960807800292932
test_254,0.25,OR (6x6 | 5x5),0.5806642941872694,0.4672422769869545,0.7668043292503797,0.9406661987304328
test_254,0.25,confidence blend,0.5845212164656912,0.47694038245197884,0.7547707205918863,0.9425163269042609
test_255,0.5,6x6 only,0.6370727231013852,0.6658407928383425,0.6106875824654664,0.9637908935546506
test_255,0.5,5x5 only,0.667493708573825,0.6462150847569513,0.6902213751644258,0.964214324951135
test_255,0.5,OR (6x6 | 5x5),0.6776001007300814,0.5937879289415239,0.7889605629667285,0.960929870605432
test_255,0.5,confidence blend,0.6915763382780172,0.69811038912488,0.6851634657669805,0.9681968688964474
test_255,0.25,6x6 only,0.6434795289654587,0.6400957423655327,0.6468992816297853,0.9626960754394164
test_255,0.25,5x5 only,0.6586802030454624,0.6117676640680086,0.7133851341440306,0.9615249633788695
test_255,0.25,OR (6x6 | 5x5),0.6616599612574395,0.5574750163207164,0.8137369887107361,0.9566917419433228
test_255,0.25,confidence blend,0.6814949406344784,0.5950544340496772,0.7973171089277251,0.9612159729003539
test_256,0.5,6x6 only,0.72863543788128,0.6844199571461824,0.7789583696206602,0.9872932434081654
test_256,0.5,5x5 only,0.6548129981601357,0.5846448610913033,0.744121233233332,0.9828186035155875
test_256,0.5,OR (6x6 | 5x5),0.6542730299662498,0.5436311239186816,0.8214596760132008,0.9809875488280876
test_256,0.5,confidence blend,0.714015151514588,0.6527196652710248,0.7880160250813656,0.9861755371093374
test_256,0.25,6x6 only,0.7072624028685689,0.6192594530935245,0.8244208326061236,0.9850540161132436
test_256,0.25,5x5 only,0.6431724334325479,0.5438892233587671,0.7867967253078091,0.9808807373046501
test_256,0.25,OR (6x6 | 5x5),0.6233388178707611,0.48951396481414416,0.8578644835379587,0.9772949218749627
test_256,0.25,confidence blend,0.6497816593882098,0.528871391075537,0.8423619578455978,0.9801139831542595
test_257,0.5,6x6 only,0.6490572749905291,0.6372685993701759,0.6612903225794468,0.9849472045898061
test_257,0.5,5x5 only,0.743244387970569,0.6977890885944047,0.7950344327640539,0.9884376525878529
test_257,0.5,OR (6x6 | 5x5),0.6838201907063085,0.5870582120574492,0.8187749184472295,0.9840621948241811
test_257,0.5,confidence blend,0.7686084142387912,0.7625758116290358,0.7747372236303466,0.9901809692382434
test_257,0.25,6x6 only,0.6357660542721761,0.5942028985497886,0.6835810076102146,0.9835128784179312
test_257,0.25,5x5 only,0.7250202429143926,0.6552985948468161,0.8113446901036402,0.9870452880858998
test_257,0.25,OR (6x6 | 5x5),0.6543201082693537,0.5390212416376727,0.8323667995635514,0.9814872741698843
test_257,0.25,confidence blend,0.683937043451552,0.5851050122399367,0.8229430953229016,0.9839897155761343
test_258,0.5,6x6 only,0.24050486781843208,0.7849786485787869,0.14200672543845222,0.9247093200683241
test_258,0.5,5x5 only,0.40110207830184663,0.7975111592035743,0.2679269290192366,0.932834625244105
test_258,0.5,OR (6x6 | 5x5),0.4532367180735345,0.769683110093902,0.32118513132767373,0.9349479675292611
test_258,0.5,confidence blend,0.3138249682912434,0.7747360887443644,0.1967645187675194,0.9277687072753552
test_258,0.25,6x6 only,0.2937016817497916,0.7580858710029165,0.1821321457783413,0.9264640808105115
test_258,0.25,5x5 only,0.44386169386155017,0.7717856338653774,0.31150595292178884,0.9344711303710581
test_258,0.25,OR (6x6 | 5x5),0.49734875873689527,0.7378866440186501,0.3750795237660751,0.9363555908202768
test_258,0.25,confidence blend,0.4596715731079334,0.7501285875930972,0.331364173407102,0.9346046447753549
test_259,0.5,6x6 only,0.6207847561736111,0.5322441960441399,0.7446616541342186,0.9769210815429314
test_259,0.5,5x5 only,0.5856972136608681,0.5034057735966013,0.7001503759387968,0.9748725891112909
test_259,0.5,OR (6x6 | 5x5),0.524480080180143,0.3933107854187198,0.7869172932318994,0.9638023376464475
test_259,0.5,confidence blend,0.6376906891105749,0.5666043468093402,0.7291729323297306,0.9789810180663688
test_259,0.25,6x6 only,0.5947106690774215,0.47637153720760783,0.791278195487532,0.9726409912109003
test_259,0.25,5x5 only,0.5642604100118681,0.45964613492245276,0.7305263157883751,0.9713783264159785
test_259,0.25,OR (6x6 | 5x5),0.4878201403475225,0.3470711696238968,0.8206015037581645,0.9562873840331666
test_259,0.25,confidence blend,0.513983810769951,0.37922895357958714,0.7972932330815078,0.9617500305175414
test_26,0.5,6x6 only,0.32428519724897537,0.2983351831291935,0.3551797040159747,0.978633880615197
test_26,0.5,5x5 only,0.47796509908264023,0.38119201132193553,0.6405919661716687,0.9798011779784782
test_26,0.5,OR (6x6 | 5x5),0.4212337183579739,0.30523566425227916,0.6794397462984159,0.9730491638183222
test_26,0.5,confidence blend,0.48649945997781524,0.44559243789745967,0.5356765327681404,0.9836769104003531
test_26,0.25,6x6 only,0.3279331338351791,0.26900287794097005,0.4199260042272201,0.9751548767089472
test_26,0.25,5x5 only,0.4495830826094304,0.33316346031299127,0.6910676532751293,0.9755744934081658
test_26,0.25,OR (6x6 | 5x5),0.3768437088841653,0.25532513840644144,0.7190803382644845,0.9656715393066038
test_26,0.25,confidence blend,0.40769411212729084,0.2895058300940705,0.6889534883702724,0.9711036682128535
test_260,0.5,6x6 only,0.6352296572623949,0.6263938383715065,0.6443183161870115,0.9761276245116814
test_260,0.5,5x5 only,0.6783765961269238,0.6879863813221205,0.6690315714784568,0.9795341491698845
test_260,0.5,OR (6x6 | 5x5),0.6399785924534974,0.5845717637851148,0.7069882937203417,0.9743385314941034
test_260,0.5,confidence blend,0.6634998827113162,0.6581733566019101,0.6689133262378278,0.9781112670898064
test_260,0.25,6x6 only,0.6283879394793576,0.5821316930517473,0.6826297741507832,0.9739532470702753
test_260,0.25,5x5 only,0.6782589058879477,0.6489844425230672,0.7102991604579516,0.9782600402831657
test_260,0.25,OR (6x6 | 5x5),0.6235552012750979,0.5387860525178314,0.7399787158558118,0.9711761474609004
test_260,0.25,confidence blend,0.6333506493503203,0.5648105253399751,0.7208229868739259,0.9730758666991816
test_261,0.5,6x6 only,0.6786495352647084,0.5601940652143064,0.8606344253755233,0.9820632934569937
test_261,0.5,5x5 only,0.6730729631404536,0.5571590909084577,0.8498873288250132,0.9818305969237906
test_261,0.5,OR (6x6 | 5x5),0.6503801570480803,0.5077357205405199,0.9044895129122821,0.9785995483398063
test_261,0.5,confidence blend,0.6919067215358766,0.572466235386934,0.8743283064640764,0.982864379882775
test_261,0.25,6x6 only,0.6645557350561133,0.5297753966613128,0.89131565262456,0.9801979064941032
test_261,0.25,5x5 only,0.6536409794969769,0.5194075587328708,0.8814352574087685,0.9794425964355095
test_261,0.25,OR (6x6 | 5x5),0.6242734247845708,0.4696108438998954,0.9308372334877261,0.9753417968749627
test_261,0.25,confidence blend,0.647555012224543,0.5001416296851098,0.9181833940008352,0.978004455566369
test_262,0.5,6x6 only,0.46186440677939655,0.3581387088177265,0.6501692729314039,0.9641494750976194
test_262,0.5,5x5 only,0.5305112699281676,0.46233081806148957,0.6222795421560177,0.9739379882812128
test_262,0.5,OR (6x6 | 5x5),0.4311037116832675,0.309585765524784,0.7096566177644532,0.9556808471679322
test_262,0.5,confidence blend,0.43453699601216517,0.3309710621780722,0.6324359181031236,0.961051940917932
test_262,0.25,6x6 only,0.4467784919264008,0.33052419978326075,0.6891826535536205,0.9596138000487915
test_262,0.25,5x5 only,0.5128824988863713,0.4236023539297776,0.6498468482981624,0.9707908630370723
test_262,0.25,OR (6x6 | 5x5),0.40638683710009005,0.280019505058954,0.7406093825556334,0.9488029479980107
test_262,0.25,confidence blend,0.413517779221793,0.2903709498661644,0.7180396582287312,0.9518051147460574
test_263,0.5,6x6 only,0.7437930435784803,0.6744332493695692,0.8290543155711146,0.9831123352050406
test_263,0.5,5x5 only,0.7210442316457358,0.6458694986208048,0.8160237388713508,0.9813308715819937
test_263,0.5,OR (6x6 | 5x5),0.6989374262097947,0.5803921568622503,0.8783382789306176,0.9776268005370721
test_263,0.5,confidence blend,0.7716729147136998,0.7066838322060865,0.8498258289242036,0.9851303100585561
test_263,0.25,6x6 only,0.7236792094256808,0.6247890493149963,0.8597600309626374,0.980587005615197
test_263,0.25,5x5 only,0.7018630224733348,0.5986159169544721,0.8481486259826498,0.978694915771447
test_263,0.25,OR (6x6 | 5x5),0.6671122356420169,0.5294786298874435,0.901432073279704,0.9734001159667597
test_263,0.25,confidence blend,0.6964285714282201,0.5717717220238783,0.8905947619650489,0.9770431518554314
test_264,0.5,6x6 only,0.7235530854730148,0.6930066079288794,0.7569165998388563,0.9779891967773064
test_264,0.5,5x5 only,0.6710736052505059,0.6303505372550375,0.7174218123489199,0.9732360839843378
test_264,0.5,OR (6x6 | 5x5),0.682164095313061,0.5829010020605622,0.8221732157168983,0.970844268798791
test_264,0.5,confidence blend,0.7014078005997224,0.650012832577081,0.7616279069759807,0.9753227233886346
test_264,0.25,6x6 only,0.7135091423690582,0.6465032972395616,0.7960104250192501,0.9756736755370721
test_264,0.25,5x5 only,0.6638777577169123,0.5920050263091243,0.7556134723328432,0.9708824157714473
test_264,0.25,OR (6x6 | 5x5),0.6592759128612066,0.5374794589808257,0.8524458700873572,0.9664688110351194
test_264,0.25,confidence blend,0.6774953301386025,0.5694197952214543,0.8362068965508859,0.9697036743163692
test_265,0.5,6x6 only,0.554893617020883,0.5084481414082292,0.6106774898523093,0.9760589599609002
test_265,0.5,5x5 only,0.5286214581340155,0.44639208516996837,0.6479862628775398,0.971759796142541
test_265,0.5,OR (6x6 | 5x5),0.526779810447142,0.40708567535308543,0.746175460504611,0.9672393798827755
test_265,0.5,confidence blend,0.5660552897391241,0.4928257347830446,0.664845457382665,0.9750900268554316
test_265,0.25,6x6 only,0.5377976769836235,0.4601887840083729,0.6468935373077632,0.9728279113769159
test_265,0.25,5x5 only,0.5137322071936012,0.4132066508309613,0.6788947861369359,0.9685935974120724
test_265,0.25,OR (6x6 | 5x5),0.4995989572887008,0.3679663269824487,0.7778645020281332,0.9619216918944945
test_265,0.25,confidence blend,0.5177149575158886,0.39359713983879613,0.7561660942854259,0.9655723571776975
test_266,0.5,6x6 only,0.5950388298268905,0.6530950016540001,0.5464617089038271,0.9795112609862907
test_266,0.5,5x5 only,0.5453879941430854,0.5785059791884167,0.5158565295658276,0.9763107299804314
test_266,0.5,OR (6x6 | 5x5),0.5481667188965539,0.5006869704596969,0.6055947929641247,0.9724998474120722
test_266,0.5,confidence blend,0.5819123020702025,0.6461538461527537,0.5292895720806962,0.9790496826171501
test_266,0.25,6x6 only,0.5851232819942087,0.5836318545045692,0.5866223514740526,0.9770851135253533
test_266,0.25,5x5 only,0.5559981097680713,0.5424130663849547,0.5702811244972023,0.9749107360839472
test_266,0.25,OR (6x6 | 5x5),0.5334687888020467,0.4502238734872342,0.6544799889202957,0.9684677124023068
test_266,0.25,confidence blend,0.5470595397537154,0.48810429114558596,0.6222129898897352,0.9716186523437129
test_267,0.5,6x6 only,0.4028894325988548,0.3319255135336304,0.5124481327785642,0.9804496765136345
test_267,0.5,5x5 only,0.4551724137926129,0.35760243819783677,0.6259632483680322,0.9807128906249626
test_267,0.5,OR (6x6 | 5x5),0.4031620553356062,0.28924980665082595,0.6650859513910341,0.9746551513671503
test_267,0.5,confidence blend,0.4445975427713347,0.36288659793746414,0.5737996443373627,0.9815483093261343
test_267,0.25,6x6 only,0.36710027655396177,0.28048207857210755,0.5311203319486333,0.9764289855956658
test_267,0.25,5x5 only,0.4209834834830884,0.30801977478672343,0.6647895672772235,0.9764633178710564
test_267,0.25,OR (6x6 | 5x5),0.3620435692686549,0.24514435695512318,0.6920569057478007,0.9686088562011349
test_267,0.25,confidence blend,0.39707673568783963,0.2810344827582746,0.6763485477158377,0.9735641479491816
test_268,0.5,6x6 only,0.6908669179468304,0.6160289555319378,0.7864026402629882,0.9796638488769157
test_268,0.5,5x5 only,0.6833692826720406,0.5880449267079877,0.8155775577546989,0.9781608581542596
test_268,0.5,OR (6x6 | 5x5),0.6455244509219251,0.5211816263589343,0.8477887788767686,0.9730949401855097
test_268,0.5,confidence blend,0.7262051553046056,0.6539763113360257,0.8163696369626187,0.9822120666503531
test_268,0.25,6x6 only,0.67434782608659,0.5731177829094012,0.8190099009890178,0.9771423339843377
test_268,0.25,5x5 only,0.6553204697115228,0.5387887036402358,0.8361716171606123,0.9745826721191034
test_268,0.25,OR (6x6 | 5x5),0.61208341091016,0.47271550794415645,0.8679867986787222,0.9682083129882443
test_268,0.25,confidence blend,0.642818321062976,0.5136607706881604,0.8587458745863251,0.9724235534667597
test_269,0.5,6x6 only,0.5581257764890504,0.5348072562352213,0.5835704565129487,0.9715080261230098
test_269,0.5,5x5 only,0.5780765253357588,0.5396331652895638,0.6224174192742516,0.9719848632812129
test_269,0.5,OR (6x6 | 5x5),0.5542528026326472,0.47425855847885745,0.6667079054798135,0.9669342041015255
test_269,0.5,confidence blend,0.5810422650796758,0.5521390374325399,0.6131386861306283,0.9727363586425409
test_269,0.25,6x6 only,0.5590473040023382,0.5042267528587725,0.6272423605089358,0.9694900512694942
test_269,0.25,5x5 only,0.572748016950683,0.5106073815746288,0.6521093653338462,0.9700012207030879
test_269,0.25,OR (6x6 | 5x5),0.5422885572136709,0.4420872006860291,0.7012247927740922,0.9635009765624633
test_269,0.25,confidence blend,0.5507479977834329,0.46448598130801655,0.6763577879491818,0.9659767150878538
test_27,0.5,6x6 only,0.4937850968512248,0.4359402852045054,0.5693292594200942,0.9693946838378537
test_27,0.5,5x5 only,0.5204169353102727,0.41255643581189827,0.7046413502099452,0.9659500122069944
test_27,0.5,OR (6x6 | 5x5),0.47996895916166454,0.3599854492540124,0.7199185217507349,0.9590988159179321
test_27,0.5,confidence blend,0.5344607336209414,0.45923060840428676,0.6391677578922753,0.9708061218261348
test_27,0.25,6x6 only,0.4777341947389953,0.39577559017452374,0.6025025461943802,0.9654617309569944
test_27,0.25,5x5 only,0.4962487127933623,0.37426035502930893,0.7362141713942438,0.9608116149901976
test_27,0.25,OR (6x6 | 5x5),0.4522181308081482,0.32360875839116404,0.7504728648323141,0.9523315429687136
test_27,0.25,confidence blend,0.47543072928936725,0.35187255449947463,0.7327222464706348,0.9576072692870728
test_270,0.5,6x6 only,0.7342744894872277,0.8059135708862718,0.6743319324393986,0.9765205383300408
test_270,0.5,5x5 only,0.7187590247119441,0.7491400068793006,0.6907461739745533,0.9739952087401972
test_270,0.5,OR (6x6 | 5x5),0.7341042713075832,0.7211597307216024,0.7475220045985667,0.9739494323730097
test_270,0.5,confidence blend,0.7352528388547888,0.7928820399919345,0.6854333518351554,0.9762535095214471
test_270,0.25,6x6 only,0.7373972261437017,0.7740388806548913,0.7040678772494615,0.9758758544921502
test_270,0.25,5x5 only,0.7146180843090364,0.7107781612796432,0.7184997224639453,0.9723930358886347
test_270,0.25,OR (6x6 | 5x5),0.7232499630010644,0.6779496427823556,0.7750376655294782,0.9714660644530879
test_270,0.25,confidence blend,0.7348382878895763,0.7134109916362653,0.7575925779075746,0.9736976623534784
test_271,0.5,6x6 only,0.7893799829702071,0.7258362989313512,0.8651170682034864,0.9896202087401966
test_271,0.5,5x5 only,0.7073390053256503,0.5971038187544119,0.8674923651155964,0.9838600158691031
test_271,0.5,OR (6x6 | 5x5),0.6692451492292469,0.5396610874305648,0.880726162197352,0.9804267883300407
test_271,0.5,confidence blend,0.7661032094714676,0.6826808228259023,0.8727519511352685,0.9880180358886341
test_271,0.25,6x6 only,0.7601109651038398,0.6670937980514261,0.8832711231746128,0.9874649047851185
test_271,0.25,5x5 only,0.6665811911015663,0.5357032457490616,0.8820834747185577,0.980159759521447
test_271,0.25,OR (6x6 | 5x5),0.6182543406847617,0.4724762417065873,0.8941296233442584,0.9751739501952753
test_271,0.25,confidence blend,0.6621972044774763,0.5278814157501988,0.8881913810639834,0.9796257019042595
test_272,0.5,6x6 only,0.506611299310997,0.42949786918578936,0.6174746936584511,0.9827766418456656
test_272,0.5,5x5 only,0.4271438088889053,0.3322967569963982,0.5977623867858344,0.9770393371581658
test_272,0.5,OR (6x6 | 5x5),0.4003265306119181,0.28860640301284296,0.6531699520494055,0.9719772338866817
test_272,0.5,confidence blend,0.48355574235527626,0.39927121290924994,0.6129461907282554,0.9812507629394156
test_272,0.25,6x6 only,0.47486252945750695,0.3760497667179222,0.6441129461890142,0.9795989990234001
test_272,0.25,5x5 only,0.4177518848522809,0.30790603687761064,0.6494405966951267,0.9740753173827753
test_272,0.25,OR (6x6 | 5x5),0.37616602791208603,0.2581637717119025,0.6928609483199445,0.9670906066894162
test_272,0.25,confidence blend,0.396098788736514,0.28102678571397205,0.6707511987195771,0.9707107543944942
test_273,0.5,6x6 only,0.39011233102735604,0.5474218541272176,0.3030317968941074,0.9266815185546521
test_273,0.5,5x5 only,0.5079698108807565,0.6211516533632974,0.4296771013061722,0.9355888366698861
test_273,0.5,OR (6x6 | 5x5),0.5233564478846091,0.575379705690813,0.4799605619913828,0.9323501586913706
test_273,0.5,confidence blend,0.44239207143062736,0.5858117991219033,0.3553857530192973,0.9306755065917613
test_273,0.25,6x6 only,0.42977342388351775,0.5503732779184558,0.3525264974117069,0.9276123046874646
test_273,0.25,5x5 only,0.5289529531735169,0.5998249781218903,0.47305891052478527,0.9348030090331674
test_273,0.25,OR (6x6 | 5x5),0.5420967415501564,0.5567738918045227,0.5281735272366141,0.930953979492152
test_273,0.25,confidence blend,0.5295695355443797,0.5739696062626215,0.4915454769531715,0.9324226379394175
