node_name,op_type,PE,SIMD,parallel_window,mac_count,bop_count,param_memory_bits,param_memory_Mbits,swu_buffer_bits,swu_buffer_Mbits,exp_cycles,BRAM_18K,LUT,DSP
ConvolutionInputGenerator_rtl_9,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,38880,0.03888,36999,0,1452,0
MVAU_rtl_22,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_28,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_23,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_29,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_6,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_30,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_7,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_24,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_31,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_8,FMPadding_rtl,,36,,0,0,0,0.0,,,4624,0,0,0
ConvolutionInputGenerator_rtl_10,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,79776,0.079776,37141,0,2604,0
MVAU_rtl_25,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_32,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_26,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_33,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_7,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_34,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_8,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_27,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_35,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_9,FMPadding_rtl,,36,,0,0,0,0.0,,,4356,0,0,0
ConvolutionInputGenerator_rtl_11,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,38880,0.03888,36999,0,1452,0
MVAU_rtl_28,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_36,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_29,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_37,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
