case_id,category,gt_vessel_px,passthrough_dice_f1,passthrough_precision,passthrough_recall_sensitivity,passthrough_accuracy,refinement_dice_f1,refinement_precision,refinement_recall_sensitivity,refinement_accuracy,gap_recovery_rate,n_disagreement_px
test_225_discont_002,discont,1568,0.6649681528634184,0.9949174078653759,0.4993622448947745,0.914388020832341,0.6706031210431438,0.9900373598880443,0.5070153061192155,0.9152560763878957,0.08491761723700887,789
test_225_discont_003,discont,1209,0.523809523806326,0.99999999997669,0.3548387096744844,0.91536458333234,0.4669603524199688,0.9763157894479917,0.30686517783038164,0.9080946180545701,0.02435897435897436,780
test_225_discont_004,discont,2068,0.7547568710339462,0.8321678321629827,0.6905222437103941,0.8993055555545797,0.7474187861980675,0.7798213347305317,0.7176015473853115,0.8911675347212552,0.3081896551724138,928
test_225_discont_005,discont,1776,0.749545178894028,0.8120893561050455,0.6959459459420274,0.910373263887901,0.7591763652618347,0.8076190476139199,0.7162162162121836,0.9124348958323432,0.2990314769975787,826
test_225_discont_006,discont,801,0.40275049115517925,0.9447004607859585,0.2559300873875664,0.9340277777767642,0.5767511177304266,0.715341959321343,0.48314606740969857,0.9383680555545373,0.37664473684210525,608
test_225_discont_007,discont,791,0.4067460317419966,0.9447004607859585,0.2591656131446376,0.9351128472212075,0.5912636505414098,0.7718940936706336,0.4791403286917934,0.9431423611100876,0.3862876254180602,598
test_225_discont_008,discont,2570,0.8749999999982964,0.8756819953200481,0.874319066144458,0.9303385416656571,0.8695136417539155,0.8838424437263511,0.8556420233429742,0.9283854166656592,0.21806853582554517,642
test_225_discont_009,discont,2425,0.8679867986780776,0.8683450268226647,0.8676288659758036,0.9305555555545457,0.8579881656786602,0.8799306458566106,0.8371134020584037,0.9270833333323273,0.196875,640
test_225_discont_010,discont,1816,0.8747559274731528,0.8863764838841924,0.863436123343263,0.9512803819434121,0.8499137435283212,0.8892900120283437,0.8138766519778972,0.9433593749989763,0.14253897550111358,449
test_225_discont_011,discont,1726,0.8684516880067856,0.8725146198779385,0.8644264194619674,0.9509548611100792,0.8482466747253681,0.8868520859615244,0.8128621089176544,0.9455295138878629,0.17920353982300885,452
test_225_discont_012,discont,1925,0.8035368886410513,0.8583234946820643,0.7553246753207516,0.9228515624989986,0.7799942179798208,0.8794002607504603,0.7007792207755804,0.9174262152767823,0.13783403656821377,711
test_225_discont_013,discont,1973,0.8218590945598129,0.8715909090859569,0.7774961986782692,0.9278428819434376,0.7831895352051679,0.8685185185131573,0.7131272174317632,0.9154730902767844,0.10676691729323308,665
test_225_discont_014,discont,1667,0.8538827258293062,0.9052419354777874,0.8080383923166885,0.9499782986100802,0.8097626211942168,0.9146525679689227,0.7264547090538306,0.938259548610093,0.13665943600867678,461
test_225_discont_015,discont,1763,0.8697441928818884,0.9029304029248906,0.838910947244249,0.9519314236100781,0.8122243226187391,0.9135364989304499,0.7311401020945483,0.9353298611100961,0.13769751693002258,443
test_225_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_008,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_010,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_225_empty_013,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9990234374989159,,0
test_226_corrupt_000,corrupt,1506,0.7565789473663471,0.6442577030782248,0.9163346613484972,0.9036458333323527,0.7464033850472598,0.6488474742489022,0.8784860557710592,0.9024522569434651,0.17004504504504506,888
test_226_corrupt_001,corrupt,1659,0.8343732274508384,0.7878950187424323,0.8866787221164155,0.936631944443428,0.8501014786870105,0.8189944134032459,0.8836648583430762,0.9439019097211979,0.3339041095890411,584
test_226_corrupt_002,corrupt,1253,0.8656971770707199,0.9327188940006202,0.8076616121244401,0.9659288194433963,0.9576100121075591,0.9689542483580968,0.9465283319956384,0.9886067708322606,0.8630573248407644,314
test_226_corrupt_003,corrupt,1502,0.7369285518731538,0.6257554625726371,0.8961384820180018,0.8957248263879168,0.8041938226103593,0.7000493339876663,0.9447403461987701,0.9250217013878851,0.37460978147762747,961
test_226_corrupt_004,corrupt,1179,0.8237774030319402,0.8189438390543258,0.8286683630124796,0.9546440972211863,0.8800629178101453,0.8203812316655398,0.9491094147502197,0.9669053819433951,0.5861244019138756,418
test_226_corrupt_006,corrupt,1699,0.8336650554426112,0.8063806380593709,0.8628605061750274,0.9365234374989837,0.8802855573836346,0.8250128666967318,0.9434961742145763,0.9526909722211884,0.46153846153846156,585
test_226_corrupt_008,corrupt,1200,0.8690735102180553,0.9090081892546952,0.8324999999930626,0.9673394097211725,0.9483763530351859,0.9475873544014345,0.949166666658757,0.9865451388878184,0.7840531561461794,301
test_226_corrupt_011,corrupt,1489,0.704962243795294,0.5890040558783731,0.877770315642191,0.8812934027768214,0.7286245353140504,0.6025472112402173,0.92142377433901,0.889105902776813,0.25685557586837293,1094
test_226_corrupt_012,corrupt,1496,0.8634335019313792,0.7780160857867131,0.9699197860897734,0.9501953124989689,0.8555121658129904,0.7768685215451344,0.951871657747648,0.9478081597211937,0.25925925925925924,459
test_226_discont_000,discont,1926,0.5415723066951098,0.7184549356161507,0.4345794392500801,0.8462456597213039,0.5686528497390911,0.7555938037800725,0.45586708203293946,0.8554687499990716,0.12632321806633734,1417
test_226_discont_001,discont,1469,0.4028436018938254,0.6630265210504988,0.28931245745208095,0.8632812499990632,0.48724954462437503,0.7359009628509504,0.36419332879261956,0.877821180554603,0.15079365079365079,1260
test_226_discont_002,discont,1167,0.0,0.0,0.0,0.8733723958323856,0.0,0.0,0.0,0.8733723958323856,0.0,1167
test_226_discont_003,discont,1205,0.0,0.0,0.0,0.8692491319435012,0.0,0.0,0.0,0.8692491319435012,0.0,1205
test_226_discont_004,discont,1538,0.3108695652157018,0.9470198675183106,0.18595578673481175,0.8624131944435086,0.44953681130936357,0.8986354775653287,0.2997399219746441,0.87749565972127,0.22318611987381703,1268
test_226_discont_005,discont,1602,0.4725223109418858,0.954459203017942,0.31398252184573044,0.8781467013879359,0.6287597857411259,0.9248484848372746,0.4762796504339808,0.9022352430545765,0.3374888691006233,1123
test_226_discont_006,discont,573,0.1089108910873117,0.9999999996969696,0.05759162303564412,0.9414062499989784,0.33117723156104556,0.6399999999679999,0.2233856893503772,0.9439019097211979,0.21296296296296297,540
test_226_discont_007,discont,542,0.04684684684600276,0.9999999992307692,0.02398523985195599,0.942599826387866,0.0,0.0,0.0,0.9411892361100898,0.0,529
test_226_discont_008,discont,1236,0.8288530465912686,0.9287148594284266,0.7483818770165989,0.958550347221182,0.8758169934604746,0.8844884488375868,0.8673139158505881,0.9670138888878396,0.5130890052356021,382
test_226_discont_009,discont,1244,0.8320070733827056,0.924361493114692,0.756430868161122,0.9587673611100707,0.8689828380038971,0.906550218332694,0.8344051446878264,0.9660373263878406,0.45,380
test_226_discont_010,discont,1596,0.7568253968229942,0.7670527670478311,0.74686716791512,0.9168836805545606,0.7740641711204076,0.829512893976866,0.72556390976989,0.92664930555455,0.19712793733681463,766
test_226_discont_011,discont,1022,0.857399910027632,0.7935054121499292,0.9324853228871577,0.9656032986100633,0.8698955365580727,0.8450184501767065,0.8962818003826195,0.9702690972211693,0.2586750788643533,317
test_226_discont_012,discont,1793,0.5351151549600935,0.5458236658901054,0.5248187395397389,0.8225911458324406,0.5991655076478466,0.5976692563784813,0.6006692693775758,0.8436414930546401,0.19938837920489297,1635
test_226_discont_013,discont,1445,0.5400213447152614,0.5556368960427845,0.5252595155672993,0.8597005208324004,0.6165569795614252,0.6171983356406575,0.6159169550130387,0.8798828124990452,0.23897911832946636,1293
test_226_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_226_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_226_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_226_empty_003,empty,1352,0.5565543071140204,0.5637329286755408,0.5495562130136867,0.871527777776832,0.5949793930288686,0.6028853454775788,0.587278106504532,0.8827039930545977,0.21621621621621623,1184
test_226_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_226_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_226_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_226_empty_010,empty,1343,0.666895840492723,0.6194125159602848,0.7222635889745178,0.8948567708323623,0.6040699750067687,0.5802469135762672,0.6299329858478784,0.8796657986101566,0.11867905056759546,969
test_226_empty_011,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_226_empty_012,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_227_corrupt_002,corrupt,1613,0.8332776478421875,0.9036231883992492,0.7730936143783441,0.9458550347211958,0.8977049180298436,0.9526791927560705,0.8487290762501629,0.9661458333322849,0.6012024048096193,499
test_227_corrupt_007,corrupt,2095,0.8873873873851668,0.9326670173543784,0.8463007159864139,0.9511718749989678,0.9587873045927078,0.9515749882418826,0.9661097851982525,0.981119791665602,0.78,450
test_227_corrupt_008,corrupt,1830,0.8646662584174383,0.983286908071147,0.7715846994493356,0.9520399305545224,0.9527848459119231,0.9871118922027704,0.920765027317373,0.9818793402767123,0.8506787330316742,442
test_227_corrupt_010,corrupt,2603,0.8800983808139371,0.9433216168675601,0.8248175182450065,0.9365234374989837,0.9414062499981614,0.9574890742909914,0.9258547829392015,0.9674479166656168,0.6803418803418804,585
test_227_corrupt_013,corrupt,1868,0.8830945558713952,0.9500616522752772,0.8249464668050057,0.9557291666656296,0.9601518026539437,0.9725425590281574,0.948072805134111,0.9840494791655988,0.8259803921568627,408
test_227_corrupt_014,corrupt,1973,0.8719851576971324,0.9138888888838118,0.8337557019724595,0.9475911458323051,0.9452636840766178,0.9324457593642385,0.9584389254893136,0.9762369791656073,0.7370600414078675,483
test_227_corrupt_015,corrupt,1845,0.8135806350178763,0.9685628742442474,0.7013550135463341,0.9356553819434291,0.9562552242937971,0.9839449541227986,0.9300813008079671,0.9829644097211555,0.9055649241146712,593
test_227_discont_000,discont,1916,0.0,0.0,0.0,0.7921006944435849,0.0,0.0,0.0,0.7921006944435849,0.0,1916
test_227_discont_001,discont,1891,0.0,0.0,0.0,0.794813368054693,0.019587628865878417,0.3877551019616826,0.010047593865626401,0.7936197916658054,0.010047593865679535,1891
test_227_discont_002,discont,1402,0.04463040446272922,0.9999999996875,0.02282453637644205,0.8513454861101872,0.47841913676298276,0.882917466393802,0.3281027104113545,0.8911675347212552,0.32043795620437954,1370
test_227_discont_003,discont,1441,0.015151515151410803,0.999999999090909,0.0076335877862065684,0.8448350694435277,0.4046733935188281,0.8619909502067423,0.2643997224131548,0.8783637152768247,0.2629370629370629,1430
test_227_discont_004,discont,1560,0.4697855750464436,0.9796747967280554,0.3089743589723784,0.8819444444434874,0.7115537848577229,0.9399999999901053,0.572435897432228,0.9214409722212223,0.421875,1088
test_227_discont_005,discont,1333,0.5282191780792974,0.9796747967280554,0.36159039759668726,0.9065755208323496,0.7812080536877799,0.9678492239360549,0.654913728427195,0.9469401041656391,0.49825783972125437,861
test_227_discont_006,discont,1159,0.6710816777004908,0.9310872894191258,0.5245901639299001,0.9353298611100961,0.7553246753207516,0.9490861618675054,0.6272648835148641,0.948893229165637,0.2785234899328859,596
test_227_discont_007,discont,1137,0.6640271493175112,0.9302694136144173,0.5162708882980099,0.9355468749989848,0.7471940138923187,0.9523160762813035,0.6147757255882607,0.9486762152767483,0.2676767676767677,594
test_227_discont_008,discont,2895,0.8676328502398694,0.984649122802699,0.7754749568194285,0.925672743054551,0.7175639894070663,0.9932803909530038,0.5616580310861429,0.8611111111101767,0.07591240875912408,685
test_227_discont_009,discont,2957,0.8664519795399386,0.984926787248127,0.7734190057464545,0.9235026041656645,0.6862701746613171,0.9910600255364557,0.5248562732481405,0.8460286458324152,0.05106382978723404,705
test_227_discont_010,discont,2696,0.8600625651702606,0.9823725583564442,0.7648367952493886,0.9271918402767716,0.6900333810188602,0.9659546061350738,0.5367210682472674,0.8589409722212902,0.07004470938897168,671
test_227_discont_011,discont,2893,0.8686244204001765,0.9846692947832473,0.7770480470073383,0.9262152777767727,0.7099471830970292,0.9769836462690674,0.5575527134443223,0.8569878472212923,0.07352941176470588,680
test_227_discont_012,discont,1868,0.9045055256420955,0.9608669476161297,0.8543897216228352,0.9634331597211767,0.8921870624449953,0.935408103341542,0.8527837259054991,0.9582248263878491,0.27299703264094954,337
test_227_discont_013,discont,2129,0.9067127344498848,0.9552782111234775,0.862846406759686,0.9589843749989594,0.883986117994834,0.9359580052444307,0.8374823860928254,0.9492187499989699,0.2751322751322751,378
test_227_discont_014,discont,1727,0.8953741074172761,0.9651941097659626,0.8349739432493632,0.9634331597211767,0.8893000308329039,0.951187335086074,0.8349739432493632,0.9610460069434016,0.27596439169139464,337
test_227_discont_015,discont,1867,0.9044943820199313,0.9509746012938514,0.8623460096365166,0.9631076388878438,0.891255605378668,0.9347442680721062,0.8516336368460009,0.9578993055545161,0.2852941176470588,340
test_227_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_227_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_227_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_227_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_227_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_corrupt_002,corrupt,1326,0.8569009314104281,0.9768339768245481,0.7631975867212429,0.9633246527767324,0.9403921568590573,0.9795751633906898,0.9042232277458204,0.9835069444433772,0.8136094674556213,338
test_228_corrupt_005,corrupt,1467,0.8832035595072926,0.9682926829189571,0.8118609406897624,0.965820312498952,0.9480748851962273,0.9838709677347224,0.9147920926999674,0.9840494791655988,0.8158730158730159,315
test_228_corrupt_006,corrupt,1491,0.8720720720689294,0.9423676012387667,0.8115358819529743,0.9614800347211788,0.940540540537363,0.9475833900548157,0.9336016096516861,0.9809027777767133,0.7605633802816901,355
test_228_corrupt_007,corrupt,1290,0.88287526426688,0.9711627906886404,0.8093023255751217,0.9699435763878363,0.9340305711949557,0.9707357859450608,0.8999999999930234,0.9822048611100452,0.6678700361010831,277
test_228_corrupt_010,corrupt,1616,0.891526541375234,0.9541284403602391,0.8366336633611595,0.9643012152767314,0.9548919949143746,0.9810704960771471,0.9300742574199872,0.9845920138878205,0.7993920972644377,329
test_228_corrupt_011,corrupt,1570,0.8484848484818588,0.9495268138726379,0.7668789808868353,0.9533420138878543,0.9499999999969552,0.956129032251896,0.9439490445799749,0.9830729166655999,0.827906976744186,430
test_228_corrupt_012,corrupt,1330,0.903533148071046,0.9571068124393852,0.8556390977379276,0.9736328124989434,0.93276331130613,0.9654062751330218,0.9022556390909605,0.9812282986100463,0.5473251028806584,243
test_228_corrupt_015,corrupt,1387,0.8415478615037004,0.9672284644104193,0.7447728911265699,0.9577907986100718,0.93954187006782,0.9804075235032884,0.9019466474340163,0.9825303819433783,0.7377892030848329,389
test_228_discont_000,discont,1226,0.7517466231916546,0.8762214983618217,0.6582381729146963,0.9421657986100888,0.7098591549262449,0.836283185831457,0.6166394779721319,0.932942708332321,0.2270168855534709,533
test_228_discont_001,discont,1344,0.7421328671296236,0.8993644067701339,0.6316964285667285,0.935980902776762,0.7452310300943399,0.8660098522082167,0.654017857137991,0.9347873263878745,0.30677966101694915,590
test_228_discont_002,discont,687,0.6827171109141641,0.8340336134278564,0.577874818041079,0.9599609374989583,0.7206611570188376,0.8336520076322438,0.6346433769922177,0.9633246527767324,0.23306233062330622,369
test_228_discont_003,discont,712,0.6864686468590226,0.8319999999833599,0.5842696629131423,0.9587673611100707,0.7097817299861781,0.8361904761745488,0.6165730336992055,0.9610460069434016,0.24473684210526317,380
test_228_discont_004,discont,942,0.8233830845719939,0.9939939939790692,0.7027600849182297,0.9691840277767261,0.8420405654527227,0.9999999999854015,0.7271762207990745,0.9721137152767229,0.23591549295774647,284
test_228_discont_005,discont,713,0.7718696397875484,0.9933774834217798,0.6311360448719335,0.971137152776724,0.8245901639276674,0.9921104536293469,0.7054698457124058,0.9767795138878289,0.3082706766917293,266
test_228_discont_006,discont,1481,0.8348554033453773,0.9564080209158117,0.7407157326080979,0.9529079861100771,0.8627172756265956,0.9088191330275873,0.8210668467196417,0.9580078124989604,0.5368663594470046,434
test_228_discont_007,discont,1464,0.8185719859507664,0.9545040946227981,0.7165300546399145,0.949544270832303,0.849640287766728,0.897416413367041,0.8066939890655281,0.9546440972211863,0.4989247311827957,465
test_228_discont_008,discont,1173,0.9448545375556021,0.9628318583985591,0.9275362318761506,0.9862196180544853,0.9370875494899381,0.9681818181730166,0.9079283887390629,0.9844835069433762,0.25984251968503935,127
test_228_discont_009,discont,1527,0.944203140658389,0.963847203267641,0.9253438113888321,0.9818793402767123,0.930484910135875,0.9648382559707115,0.8984937786450656,0.9777560763878279,0.23952095808383234,167
test_228_discont_010,discont,1368,0.9113627489226421,0.9782062028417586,0.8530701754323606,0.9753689236100527,0.8987341772116348,0.9793103448191439,0.830409356719076,0.9722222222211672,0.15418502202643172,227
test_228_discont_011,discont,1470,0.8974641675821483,0.9760191846444763,0.8306122448923088,0.9697265624989477,0.8941684665194595,0.9495412843964103,0.8448979591779259,0.9680989583322828,0.6093189964157706,279
test_228_discont_012,discont,1399,0.9484011627872515,0.9645232815893237,0.9328091493857555,0.9845920138878205,0.9358600583056274,0.9546468401416012,0.917798427441617,0.9809027777767133,0.2112676056338028,142
test_228_discont_013,discont,1497,0.9458904109556648,0.9704848910683733,0.9225116900405979,0.9828559027767112,0.9360824742235874,0.963906581734155,0.9098196392724796,0.9798177083322701,0.22784810126582278,158
test_228_discont_014,discont,1406,0.9588462891278268,0.9485038274116319,0.9694167851993641,0.9873046874989286,0.9560871117423917,0.9598566308174922,0.9523470839192579,0.9866536458322627,0.47863247863247865,117
test_228_discont_015,discont,1346,0.9582723279613533,0.9444444444376303,0.9725111441235327,0.9876302083322616,0.95202952029169,0.9457478005795767,0.9583952451637564,0.9858940972211524,0.4473684210526316,114
test_228_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_010,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_228_empty_011,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_corrupt_000,corrupt,1607,0.8130464021492501,0.8844184345216941,0.752333540754497,0.9396701388878692,0.9331690791471107,0.9237804877992453,0.9427504667022854,0.976453993054496,0.7823741007194245,556
test_229_corrupt_001,corrupt,1626,0.8803945745965462,0.8825710753962759,0.8782287822824217,0.9578993055545161,0.9420203227706455,0.9162790697621147,0.969249692490964,0.9789496527767154,0.6726804123711341,388
test_229_discont_000,discont,1568,0.32369942196361695,0.919402985047182,0.1964285714273187,0.8603515624990664,0.5767857142831394,0.9613095237952186,0.41198979591573986,0.8971354166656932,0.29448329448329447,1287
test_229_discont_001,discont,1278,0.2067039106130817,0.9610389609765558,0.11580594679095614,0.8767361111101597,0.5366946778681418,0.9447731755237717,0.3748043818437027,0.9102647569434567,0.31514084507042256,1136
test_229_discont_002,discont,1486,0.34891304347636465,0.9067796609913339,0.2160161507387886,0.8700086805546114,0.548233046797764,0.9440789473528934,0.3862718707914787,0.8973524305545818,0.24373956594323873,1198
test_229_discont_003,discont,1434,0.25539568345170627,0.9102564102175104,0.14853556485252067,0.8652343749990611,0.3772321428550378,0.944134078185918,0.2357043235687887,0.8789062499990462,0.1247987117552335,1242
test_229_discont_004,discont,2046,0.6983934525592653,0.9193934556989674,0.563049853369682,0.8920355902768098,0.6863052334669812,0.9563318777209054,0.5351906158331614,0.8913845486101438,0.05829145728643216,995
test_229_discont_005,discont,1651,0.6184901090003291,0.9273607748071748,0.4639612356119688,0.8974609374990261,0.5924999999975312,0.9492656875707708,0.4306480920628065,0.8938802083323634,0.0328042328042328,945
test_229_discont_006,discont,2317,0.8121851762993232,0.914146868245604,0.7306862321936527,0.915039062499007,0.8512532208928292,0.9308401639296576,0.7842037116927743,0.9310980902767674,0.4393358876117497,783
test_229_discont_007,discont,2408,0.8877816291141946,0.9279891304305798,0.8509136212589248,0.9437934027767536,0.9230452674878127,0.9147634583975744,0.9314784053117464,0.9594184027767366,0.5907335907335908,518
test_229_discont_008,discont,833,0.4710080285417395,0.916666666634838,0.31692677070447867,0.9356553819434291,0.5957792207743849,0.9197994987238145,0.44057623048690786,0.9459635416656401,0.22596964586846544,593
test_229_discont_009,discont,654,0.4394829612169273,0.9492385786320183,0.28593272170816614,0.948242187498971,0.5914893616958352,0.972027971993985,0.42507645259288873,0.9583333333322934,0.22851153039832284,477
test_229_discont_010,discont,1645,0.5365653245664069,0.8276299112696118,0.3969604863197753,0.8776041666657143,0.5269048643972153,0.9026548672433237,0.37203647416187213,0.8807508680545998,0.15602836879432624,1128
test_229_discont_011,discont,2045,0.49689869055652347,0.8413068844709299,0.35256723716209015,0.8415798611101979,0.5057793344991042,0.8913580246803536,0.3530562347171,0.8468967013879699,0.17123287671232876,1460
test_229_discont_012,discont,1260,0.8571428571390662,0.9680319680222974,0.7690476190415155,0.9649522569433974,0.7898923724810956,0.9623717217678178,0.6698412698359537,0.9512803819434121,0.08359133126934984,323
test_229_discont_013,discont,942,0.884925201375806,0.9660804019979136,0.8163481953204209,0.9782986111100495,0.8220858895655088,0.973837209288171,0.7112526539202627,0.9685329861100601,0.285,200
test_229_discont_014,discont,2047,0.8630504833489178,0.9582587954623837,0.7850512945735953,0.9446614583323082,0.8619178082168167,0.9812850904492746,0.7684416218819324,0.9453124999989742,0.12352941176470589,510
test_229_discont_015,discont,2035,0.8286742319379223,0.9486692015149008,0.7356265356229208,0.9328342013878766,0.8311248942745105,0.9748677248612774,0.724324324320765,0.9350043402767632,0.10016155088852989,619
test_229_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_008,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_229_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_22_corrupt_001,corrupt,1391,0.8820826952493029,0.9434889434812164,0.828181164623809,0.9665798611100622,0.9544639655756384,0.9520743919817449,0.956865564335321,0.9862196180544853,0.8441558441558441,308
test_22_corrupt_002,corrupt,812,0.6911684037263238,0.6231454005873082,0.7758620689559623,0.9389105902767589,0.7801652892519,0.7058823529341387,0.8719211822552719,0.9567057291656285,0.42628774422735344,563
test_22_corrupt_003,corrupt,1925,0.8835820895498411,0.9249999999947444,0.8457142857098925,0.9534505208322986,0.9023532593970723,0.9413092550736947,0.8664935064890052,0.9608289930545129,0.48717948717948717,429
test_22_corrupt_007,corrupt,1341,0.8063680118444785,0.8007352941117594,0.8120805369066959,0.943250868054532,0.8959943780713423,0.8471760797285902,0.9507829977557735,0.9678819444433941,0.5621414913957935,523
test_22_corrupt_008,corrupt,1302,0.851493479171849,0.9413953488284522,0.7772657450017108,0.9616970486100676,0.9498249708247771,0.962174940890763,0.9377880184259771,0.9860026041655967,0.8498583569405099,353
test_22_corrupt_010,corrupt,1679,0.88654025489311,0.9271781534400054,0.8493150684880922,0.9603949652767356,0.9256198347079105,0.952141057928513,0.900536033347823,0.9736328124989434,0.6657534246575343,365
test_22_corrupt_013,corrupt,1069,0.7981651376110176,0.7830783078237348,0.81384471467901,0.9522569444434111,0.8935803532921431,0.8282747603767711,0.9700654817495785,0.9731987847211662,0.5795454545454546,440
test_22_corrupt_014,corrupt,1341,0.8667736757589616,0.9383145091143501,0.8053691275107728,0.9639756944433984,0.9610586011305821,0.9746932515262677,0.9478001491353633,0.9888237847211492,0.8433734939759037,332
test_22_corrupt_015,corrupt,1200,0.825311942955324,0.8869731800681325,0.7716666666602362,0.9574652777767387,0.9459793814393981,0.9363265306046015,0.9558333333253681,0.9857855902767081,0.8010204081632653,392
test_22_discont_000,discont,2119,0.7656892299239088,0.9130718954188689,0.6592732420922167,0.9072265624990156,0.7593942793024134,0.9357290946721789,0.6389806512475744,0.9069010416656825,0.11228070175438597,855
test_22_discont_001,discont,2497,0.7906660625265277,0.9102764736520069,0.6988386063247944,0.8997395833323569,0.7814385150793934,0.9288472145563771,0.6744092911466784,0.8977864583323591,0.1038961038961039,924
test_22_discont_002,discont,822,0.7276887871798041,0.9754601226794384,0.5802919707958601,0.9612630208322902,0.8175182481697577,0.8992700729795727,0.7493917274848005,0.970160590276725,0.5378151260504201,357
test_22_discont_003,discont,763,0.7248764415096798,0.9756097560759288,0.5766710353790737,0.9637586805545098,0.8082758620633913,0.8529839883427514,0.7680209698457664,0.969835069443392,0.5778443113772455,334
