case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_178,LAD_LCX,2062,0,0.0,10,0.9497435897435897,0.9675072744907857,2,0.19059165858389912,1,10,3,10.0,13,4,0,0.0,False
test_179,LAD_LCX,4922,0,0.0,14,0.9999112688553682,0.9991873222267371,1,0.6542056074766355,1,14,7,14.0,24,0,0,,False
test_18,LAD_LCX,5816,0,0.0,8,1.0,1.0,0,0.0,1,8,1,8.0,16,0,0,,False
test_180,LAD_LCX,3530,0,0.0,9,1.0,1.0,0,0.0,2,9,2,4.5,21,0,0,,False
test_181,LAD_LCX,12546,0,0.0,9,0.9757295329755075,0.8432169615813805,1,0.717758648174717,2,9,1,4.5,32,28,0,0.0,False
test_182,LAD_LCX,2799,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,6,0,0,,False
test_183,LAD_LCX,10455,0,0.0,9,1.0,1.0,0,0.0,2,9,0,4.5,21,0,0,,False
test_184,LAD_LCX,9125,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,10,0,0,,False
test_185,LAD_LCX,5926,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,9,0,0,,False
test_186,LAD_LCX,4871,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,19,0,0,,False
test_187,LAD_LCX,2364,0,0.0,6,0.9522824754901961,0.7364636209813875,1,0.9204737732656514,1,6,0,6.0,11,0,0,,False
test_188,LAD_LCX,8159,0,0.0,13,1.0,1.0,0,0.0,2,13,1,6.5,27,0,0,,False
test_189,LAD_LCX,6495,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,8,0,0,,False
test_19,LAD_LCX,9528,0,0.0,7,1.0,1.0,0,0.0,2,7,1,3.5,24,0,0,,False
test_190,LAD_LCX,6576,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,11,0,0,,False
test_191,LAD_LCX,6220,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,17,0,0,,False
test_192,LAD_LCX,5808,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,11,0,0,,False
test_193,RCA,5286,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,0,0,0,,False
test_194,LAD_LCX,11096,0,0.0,17,0.9774603946399537,0.8242609949531363,2,0.8130857966834896,1,17,6,17.0,34,8,0,0.0,False
test_195,RCA,10567,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_196,RCA,15978,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_197,RCA,6345,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_198,LAD_LCX,5413,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,7,0,0,,False
test_199,LAD_LCX,9157,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,10,0,0,,False
test_2,LAD_LCX,7613,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,15,0,0,,False
test_20,RCA,9124,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_200,LAD_LCX,9663,0,0.0,15,1.0,1.0,0,0.0,1,15,6,15.0,32,0,0,,False
test_201,LAD_LCX,5854,0,0.0,6,0.99490538573508,0.9928254185172531,1,0.23471130850700375,2,6,2,3.0,13,0,0,,False
test_202,LAD_LCX,7507,0,0.0,10,1.0,1.0,0,0.0,1,10,3,10.0,26,0,0,,False
test_203,RCA,8562,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_204,RCA,12507,0,0.0,5,1.0,1.0,0,0.0,1,5,3,5.0,0,0,0,,False
test_205,LAD_LCX,9186,0,0.0,16,0.9355727692422118,0.9544959721315045,4,0.7317657304593947,1,16,8,16.0,40,54,35,0.6481481481481481,False
test_206,RCA,7455,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,0,0,0,,False
test_207,LAD_LCX,5118,0,0.0,4,0.9250968575118381,0.7280187573270809,1,0.9077764751856194,1,4,0,4.0,13,12,0,0.0,False
test_208,LAD_LCX,13021,0,0.0,8,0.9375,0.9998464019660548,1,0.00030719606789033103,1,8,2,8.0,27,0,0,,False
test_209,RCA,9645,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_21,LAD_LCX,7889,0,0.0,13,1.0,1.0,0,0.0,1,13,1,13.0,28,0,0,,False
test_210,LAD_LCX,10964,0,0.0,11,1.0,1.0,0,0.0,1,11,3,11.0,29,0,0,,False
test_211,LAD_LCX,8621,0,0.0,18,1.0,1.0,0,0.0,1,18,5,18.0,54,0,0,,False
test_212,LAD_LCX,7645,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,21,0,0,,False
test_213,LAD_LCX,4004,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,17,0,0,,False
test_214,LAD_LCX,11423,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,13,0,0,,False
test_215,LAD_LCX,3537,0,0.0,9,1.0,1.0,0,0.0,1,9,4,9.0,16,0,0,,False
test_216,RCA,9690,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,0,0,0,,False
test_217,RCA,11618,0,0.0,7,1.0,1.0,0,0.0,2,7,4,3.5,0,0,0,,False
test_218,LAD_LCX,10369,0,0.0,6,0.9518183104570538,0.8029703925161539,1,0.6815507763525894,1,6,2,6.0,21,48,0,0.0,False
test_219,LAD_LCX,8105,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,9,0,0,,False
test_22,RCA,8622,0,0.0,12,1.0,1.0,0,0.0,1,12,5,12.0,0,0,0,,False
test_220,LAD_LCX,11219,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,19,0,0,,False
