case_id,dice_f1,precision,recall_sensitivity,boundary_f1
test_251,0.83773534694908,0.9107478663374646,0.7755604828766007,0.8310565913962258
test_252,0.042281799929086705,0.087019931939295,0.027925117004636624,0.08018185156753779
test_253,0.5090769624130541,0.6131813982118474,0.4351912568296499,0.5716919796669975
test_254,0.7716997828007515,0.7923515321708166,0.7520972167771445,0.7421339752525411
test_255,0.7547945860630566,0.8696275071623654,0.6667511618076326,0.6963566838735981
test_256,0.8114400953333839,0.856424148605154,0.7709458282515748,0.8704322324933831
test_257,0.8462366643820629,0.9199829750991275,0.7834360275447926,0.7932455786542101
test_258,0.7893263342079938,0.9294642857136473,0.6859097820574324,0.6950824749077844
test_259,0.8538546661742132,0.8380883417801042,0.8702255639084658,0.8629306797354543
test_25,0.5950662642693905,0.5929654811707729,0.5971819857774596,0.5702705516032402
test_260,0.8313441832424163,0.8479036026056217,0.8154191793770658,0.8514434149619906
test_261,0.7747942472352025,0.7444089456857118,0.8077656439576916,0.7569434685298858
test_262,0.7492841803858721,0.8419465111585724,0.6749959696909963,0.7007779669884774
test_263,0.850491400490878,0.811701254542371,0.8931750741828239,0.86548879931897
test_264,0.8523596621953043,0.8448887138065344,0.8599639133912791,0.8512890824455615
test_265,0.768007070260037,0.8851089834978915,0.678270371525635,0.7012813505823642
test_266,0.5560059317839288,0.9716655148549701,0.38941974795680734,0.5631300621958927
test_267,0.7963567623289288,0.9476482617548154,0.6867219916992096,0.7624836549815228
test_268,0.782822603316852,0.8370659852685449,0.7351815181508446,0.755158453149904
test_269,0.6625133207634539,0.9817784256535914,0.49993814177842394,0.5733570287769648
test_26,0.8607289403803273,0.7920924033745178,0.9423890063400043,0.8855804895313784
test_270,0.7704161627018006,0.8853995057651509,0.6818650384579479,0.7258007174491592
test_271,0.8359087564377888,0.9128163921235178,0.7709535120448406,0.81863455983577
test_272,0.3714569865729203,0.7797494780711925,0.24379895561278134,0.5490704651480798
test_273,0.3924124676191224,0.8142881914326092,0.2584906698958229,0.3444704570578454
test_274,0.9202510132037388,0.8939547879084405,0.9481411637918263,0.9279447929805961
test_275,0.8807534807527594,0.9116649711751244,0.8518694550049876,0.9199005902315477
test_276,0.5844757675221235,0.4770685579188699,0.7542985297763412,0.6304650217432088
test_277,0.7697064796009001,0.8984055160516069,0.6732601324070133,0.7763594204782058
test_278,0.6922374429220584,0.8168983726685882,0.6005863243795256,0.6671062915616225
test_279,0.6987951807225574,0.8675213675203376,0.5850144092214337,0.7380418284147705
test_27,0.8249408308162695,0.8817166782957402,0.7750345039092547,0.8281035384740106
test_280,0.8573262032079448,0.8987890566588447,0.8195201744808894,0.8527668173871074
test_281,0.3711547035216549,0.9327731092384719,0.23166828996767544,0.3972239410203947
test_282,0.6827176780997009,0.8610648918451309,0.5655737704910306,0.573377427111473
test_283,0.8783227494652078,0.9440900048014378,0.8211217183765983,0.8390081130623007
test_284,0.8537807470385258,0.934674202126106,0.7857741755159505,0.8523342965038128
test_285,0.7110065123474398,0.9306270571348378,0.5752517084873623,0.643395804552934
test_286,0.6993951082662405,0.8943946188320754,0.5742046926722698,0.6934630422629787
test_287,0.7487196708918237,0.8801816028407419,0.6514243973693916,0.759447976773478
test_288,0.8099555884522484,0.8164521544472739,0.803561593536252,0.8857038545193832
test_289,0.7195446389898412,0.9215530903313446,0.5901755810407082,0.7414984745040597
test_28,0.8515188593920032,0.8313941408676174,0.8726420237696296,0.803067873237102
test_290,0.8463143722646608,0.875853420648076,0.8187027871830963,0.8676438695620275
test_291,0.8902453478719389,0.8642273616374821,0.9178785286558501,0.9475714192710135
test_292,0.9039022611228555,0.9276691307186977,0.8813227842467052,0.9503300990078279
test_293,0.8094227504238756,0.7876910367605842,0.8323876036653101,0.8584542933725781
test_294,0.884534412954988,0.9345272042877443,0.8396187743381434,0.8743699929102093
test_295,0.7232080936642911,0.8692752770414148,0.6191673651853735,0.654145761764301
test_296,0.7633861800772035,0.8145547398646432,0.7182662538689583,0.7953845293055879
test_297,0.789105110766686,0.946225272506301,0.6767338453538854,0.6949132936606809
test_298,0.49903132063246763,0.505395683452411,0.4928252551012551,0.5281118524178827
test_299,0.6605640041335741,0.853491033954877,0.5387764932556132,0.719806178382007
test_29,0.8243637327672161,0.8346530667013359,0.814324996725397,0.7855798174004845
test_2,0.6543408360124233,0.5265768194064403,0.8639660357317107,0.6177113782318975
test_300,0.7239393087940966,0.8780030669605078,0.6158718776137015,0.7350944154720527
test_30,0.8659737417939724,0.8901831619530123,0.8430462568465892,0.850287877181816
test_31,0.6568311788165424,0.8843167701851911,0.5224371225437486,0.6106760255039666
test_32,0.7546523211792171,0.7841821946163278,0.7272657450071218,0.7575092557836703
test_33,0.7293144208027049,0.8164075421739451,0.6590120160196021,0.7471340986967803
