case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_8,LAD_LCX,8214,0,0.0,5,1.0,1.0,0,0.0,2,5,2,2.5,12,0,0,,False
test_80,LAD_LCX,8959,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,18,0,0,,False
test_81,LAD_LCX,5133,0,0.0,6,1.0,1.0,0,0.0,1,6,0,6.0,12,0,0,,False
test_82,LAD_LCX,6290,0,0.0,4,0.9998655913978495,0.9998410174880763,1,0.2957074721780604,2,4,0,2.0,9,0,0,,False
test_83,LAD_LCX,6103,0,0.0,12,1.0,1.0,0,0.0,2,12,3,6.0,22,0,0,,False
test_84,LAD_LCX,7307,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,9,0,0,,False
test_85,LAD_LCX,6317,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,7,0,0,,False
test_86,RCA,9582,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,0,0,0,,False
test_87,LAD_LCX,3516,0,0.0,11,1.0,1.0,0,0.0,1,11,2,11.0,26,0,0,,False
test_88,LAD_LCX,1131,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_89,LAD_LCX,3956,0,0.0,5,0.998076394613905,0.9911526794742164,1,0.9198685540950455,1,5,3,5.0,9,7,1,0.14285714285714285,False
test_9,RCA,9745,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_90,LAD_LCX,10374,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,6,0,0,,False
test_91,RCA,4758,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_92,LAD_LCX,4921,0,0.0,4,0.9502551020408163,0.8177199756147123,1,0.9160739687055477,2,4,1,2.0,12,12,0,0.0,False
test_93,RCA,6271,3,0.0004783926008611067,4,1.0,1.0,0,0.0,1,4,3,4.0,2,0,0,,False
test_94,LAD_LCX,3844,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,10,0,0,,False
test_95,LAD_LCX,7670,0,0.0,5,1.0,1.0,0,0.0,2,5,0,2.5,12,0,0,,False
test_96,RCA,5274,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,0,0,0,,False
test_97,LAD_LCX,6025,0,0.0,5,1.0,1.0,0,0.0,2,5,2,2.5,7,0,0,,False
test_98,RCA,5787,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,0,0,0,,False
test_99,RCA,7426,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
